date	rmse
2024-04-01 04:00:00	20.23869164565674
2024-04-01 05:00:00	15.802075159030865
2024-04-01 06:00:00	13.477098958416477
2024-04-01 07:00:00	12.87421453549464
2024-04-01 08:00:00	7.5924208624532525
2024-04-01 09:00:00	14.47781095436772
2024-04-01 10:00:00	11.8561741359124
2024-04-01 11:00:00	9.38874875456554
2024-04-01 12:00:00	19.07638779174618
2024-04-01 13:00:00	23.69183712899005
2024-04-01 14:00:00	28.84946771702865
2024-04-01 15:00:00	36.57630589991391
