model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	fss
NAMnest_mem000	REFC	000000	>=20	729	0.6816812903225806
NAMnest_mem000	REFC	010000	>=20	729	0.6599890322580645
NAMnest_mem000	REFC	020000	>=20	729	0.6318548387096774
NAMnest_mem000	REFC	030000	>=20	729	0.6023577419354839
NAMnest_mem000	REFC	040000	>=20	729	0.5799858064516129
NAMnest_mem000	REFC	050000	>=20	729	0.5611712903225806
NAMnest_mem000	REFC	060000	>=20	729	0.5579267741935483
NAMnest_mem000	REFC	070000	>=20	729	0.555451935483871
NAMnest_mem000	REFC	080000	>=20	729	0.554138064516129
NAMnest_mem000	REFC	090000	>=20	729	0.5472287096774193
NAMnest_mem000	REFC	100000	>=20	729	0.5345529032258064
NAMnest_mem000	REFC	110000	>=20	729	0.5211738709677419
NAMnest_mem000	REFC	120000	>=20	729	0.5139483870967742
NAMnest_mem000	REFC	130000	>=20	729	0.5058377419354839
NAMnest_mem000	REFC	140000	>=20	729	0.49770451612903227
NAMnest_mem000	REFC	150000	>=20	729	0.48676545161290324
NAMnest_mem000	REFC	160000	>=20	729	0.48252741935483867
NAMnest_mem000	REFC	170000	>=20	729	0.4778151612903226
NAMnest_mem000	REFC	180000	>=20	729	0.4696412903225807
NAMnest_mem000	REFC	190000	>=20	729	0.4705383870967742
NAMnest_mem000	REFC	200000	>=20	729	0.4743290322580645
NAMnest_mem000	REFC	210000	>=20	729	0.4798009677419355
NAMnest_mem000	REFC	220000	>=20	729	0.47580129032258067
NAMnest_mem000	REFC	230000	>=20	729	0.4681516129032258
NAMnest_mem000	REFC	240000	>=20	729	0.4604874193548387
NAMnest_mem000	REFC	250000	>=20	729	0.45876451612903224
NAMnest_mem000	REFC	260000	>=20	729	0.45430548387096775
NAMnest_mem000	REFC	270000	>=20	729	0.4501558064516129
NAMnest_mem000	REFC	280000	>=20	729	0.44203129032258065
NAMnest_mem000	REFC	290000	>=20	729	0.4387909677419355
NAMnest_mem000	REFC	300000	>=20	729	0.4368590322580645
NAMnest_mem000	REFC	310000	>=20	729	0.4228
NAMnest_mem000	REFC	320000	>=20	729	0.4045593548387097
NAMnest_mem000	REFC	330000	>=20	729	0.39568967741935485
NAMnest_mem000	REFC	340000	>=20	729	0.38336
NAMnest_mem000	REFC	350000	>=20	729	0.3685070967741935
NAMnest_mem000	REFC	360000	>=20	729	0.3683873870967742
NAMnest_mem000	REFC	370000	>=20	729	0.3653222580645161
NAMnest_mem000	REFC	380000	>=20	729	0.35934064516129033
NAMnest_mem000	REFC	390000	>=20	729	0.35693290322580645
NAMnest_mem000	REFC	400000	>=20	729	0.3500167741935484
NAMnest_mem000	REFC	410000	>=20	729	0.34493548387096773
NAMnest_mem000	REFC	420000	>=20	729	0.34984258064516127
NAMnest_mem000	REFC	430000	>=20	729	0.3612829032258064
NAMnest_mem000	REFC	440000	>=20	729	0.37064290322580645
NAMnest_mem000	REFC	450000	>=20	729	0.38490548387096774
NAMnest_mem000	REFC	460000	>=20	729	0.37902451612903226
NAMnest_mem000	REFC	470000	>=20	729	0.38135709677419355
NAMnest_mem000	REFC	480000	>=20	729	0.38120612903225803
NAMnest_mem000	REFC	490000	>=20	729	0.3700316129032258
NAMnest_mem000	REFC	500000	>=20	729	0.3708122580645161
NAMnest_mem000	REFC	510000	>=20	729	0.3640338709677419
NAMnest_mem000	REFC	520000	>=20	729	0.3595309677419355
NAMnest_mem000	REFC	530000	>=20	729	0.3562958064516129
NAMnest_mem000	REFC	540000	>=20	729	0.35581548387096773
NAMnest_mem000	REFC	550000	>=20	729	0.35016935483870965
NAMnest_mem000	REFC	560000	>=20	729	0.34355290322580645
NAMnest_mem000	REFC	570000	>=20	729	0.3427558064516129
NAMnest_mem000	REFC	580000	>=20	729	0.3318377419354839
NAMnest_mem000	REFC	590000	>=20	729	0.3199721612903226
NAMnest_mem000	REFC	600000	>=20	729	0.3145576451612903
