model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	fss
NAMnest_mem000	REFC	000000	>=20	361	0.6365412903225806
NAMnest_mem000	REFC	010000	>=20	361	0.60968
NAMnest_mem000	REFC	020000	>=20	361	0.5819264516129032
NAMnest_mem000	REFC	030000	>=20	361	0.5542551612903226
NAMnest_mem000	REFC	040000	>=20	361	0.5338345161290323
NAMnest_mem000	REFC	050000	>=20	361	0.5160309677419355
NAMnest_mem000	REFC	060000	>=20	361	0.5147951612903225
NAMnest_mem000	REFC	070000	>=20	361	0.5131196774193548
NAMnest_mem000	REFC	080000	>=20	361	0.511603870967742
NAMnest_mem000	REFC	090000	>=20	361	0.5050716129032258
NAMnest_mem000	REFC	100000	>=20	361	0.4942341935483871
NAMnest_mem000	REFC	110000	>=20	361	0.4817916129032258
NAMnest_mem000	REFC	120000	>=20	361	0.4751642580645161
NAMnest_mem000	REFC	130000	>=20	361	0.4671264516129032
NAMnest_mem000	REFC	140000	>=20	361	0.45908387096774195
NAMnest_mem000	REFC	150000	>=20	361	0.4491241935483871
NAMnest_mem000	REFC	160000	>=20	361	0.44465390322580645
NAMnest_mem000	REFC	170000	>=20	361	0.4384667741935484
NAMnest_mem000	REFC	180000	>=20	361	0.42962
NAMnest_mem000	REFC	190000	>=20	361	0.4293706451612903
NAMnest_mem000	REFC	200000	>=20	361	0.4315041935483871
NAMnest_mem000	REFC	210000	>=20	361	0.4351441935483871
NAMnest_mem000	REFC	220000	>=20	361	0.4297603225806451
NAMnest_mem000	REFC	230000	>=20	361	0.4217348387096774
NAMnest_mem000	REFC	240000	>=20	361	0.4148464516129032
NAMnest_mem000	REFC	250000	>=20	361	0.41361000000000003
NAMnest_mem000	REFC	260000	>=20	361	0.41105774193548383
NAMnest_mem000	REFC	270000	>=20	361	0.40886
NAMnest_mem000	REFC	280000	>=20	361	0.403208064516129
NAMnest_mem000	REFC	290000	>=20	361	0.4012754838709678
NAMnest_mem000	REFC	300000	>=20	361	0.4006961290322581
NAMnest_mem000	REFC	310000	>=20	361	0.38769516129032255
NAMnest_mem000	REFC	320000	>=20	361	0.3704738709677419
NAMnest_mem000	REFC	330000	>=20	361	0.36227825806451613
NAMnest_mem000	REFC	340000	>=20	361	0.35138838709677417
NAMnest_mem000	REFC	350000	>=20	361	0.3373725806451613
NAMnest_mem000	REFC	360000	>=20	361	0.3379348387096774
NAMnest_mem000	REFC	370000	>=20	361	0.33559590322580646
NAMnest_mem000	REFC	380000	>=20	361	0.3298484516129032
NAMnest_mem000	REFC	390000	>=20	361	0.3275458064516129
NAMnest_mem000	REFC	400000	>=20	361	0.3203190322580645
NAMnest_mem000	REFC	410000	>=20	361	0.31471354838709675
NAMnest_mem000	REFC	420000	>=20	361	0.3185293548387097
NAMnest_mem000	REFC	430000	>=20	361	0.3284232258064516
NAMnest_mem000	REFC	440000	>=20	361	0.3359616129032258
NAMnest_mem000	REFC	450000	>=20	361	0.3480729032258065
NAMnest_mem000	REFC	460000	>=20	361	0.34113032258064513
NAMnest_mem000	REFC	470000	>=20	361	0.3426048387096774
NAMnest_mem000	REFC	480000	>=20	361	0.3428906451612903
NAMnest_mem000	REFC	490000	>=20	361	0.3326309677419355
NAMnest_mem000	REFC	500000	>=20	361	0.33448225806451615
NAMnest_mem000	REFC	510000	>=20	361	0.32948
NAMnest_mem000	REFC	520000	>=20	361	0.3263335483870968
NAMnest_mem000	REFC	530000	>=20	361	0.3243883870967742
NAMnest_mem000	REFC	540000	>=20	361	0.32485387096774193
NAMnest_mem000	REFC	550000	>=20	361	0.31936387096774194
NAMnest_mem000	REFC	560000	>=20	361	0.31345612903225806
NAMnest_mem000	REFC	570000	>=20	361	0.31288225806451614
NAMnest_mem000	REFC	580000	>=20	361	0.30378258064516134
NAMnest_mem000	REFC	590000	>=20	361	0.29303258064516124
NAMnest_mem000	REFC	600000	>=20	361	0.2873217419354839
