date	model	fcst_var	fcst_lead	vx_mask	fcst_thresh	interp_pnts	fss
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	25	0.061535
2024-05-03 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	9	0.079895
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	81	0.2903
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	81	0.14003
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	81	0.08524
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	81	0.014256
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	25	0.0090755
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	361	0.1775
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	361	0.13544
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	361	0.030074
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	729	0.36962
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	729	0.20563
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	729	0.1812
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	729	0.038605
2024-05-03 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	361	0.33945
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	25	0.004081
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	25	0.066323
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	25	0.1196
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	25	0.21605
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	81	0.24493
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	9	0.051905
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	9	0.10677
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	9	0.19787
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	9	0.0019468
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	81	0.13993
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	729	0.034597
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	81	0.0067619
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	81	0.09239
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	729	0.044101
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	729	0.2034
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	729	0.23666
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	729	0.38786
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	361	0.16718
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	361	0.20246
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	361	0.35483
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	81	0.011382
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	81	0.12099
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	81	0.15437
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	81	0.30045
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	25	0.0060705
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	361	0.028802
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	25	0.13163
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	25	0.097583
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	361	0.29559
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	361	0.17778
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	361	0.15467
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	729	0.32633
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	729	0.20372
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	361	0.018252
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	9	0.25154
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	9	0.1182
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	9	0.084272
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	9	0.0049319
2024-05-03 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	25	0.2701
2024-05-03 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	729	0.20836
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=20	729	0.36798
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=40	81	0.07468
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=50	361	0.070948
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=40	361	0.11582
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=30	361	0.26079
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=20	361	0.33082
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=50	81	0.045654
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=30	81	0.20248
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=50	9	0.037552
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=50	25	0.043835
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=40	25	0.057653
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=30	25	0.17086
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=20	25	0.24813
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=40	9	0.047547
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=30	9	0.15227
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=20	9	0.23076
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=30	729	0.30201
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=20	81	0.27649
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=40	729	0.15218
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=50	729	0.0092808
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=40	729	0.14049
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	729	0.3345
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=50	361	0.0038289
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=40	361	0.093128
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=30	361	0.19101
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	361	0.30182
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=50	81	0.0008977
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=40	81	0.041539
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=30	81	0.14595
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	81	0.24878
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=50	25	0.0
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=40	25	0.02432
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=30	25	0.1236
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	25	0.21917
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=50	9	0.0
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=40	9	0.016743
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=30	9	0.11056
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	9	0.20101
2024-05-03 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=30	729	0.22519
2024-05-03 16:00:00	NAMnest_mem000	REFC	160000	CONUS	>=50	729	0.09926
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=20	9	0.22936
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=40	729	0.077534
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=30	9	0.094264
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=50	9	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=20	25	0.24727
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=30	25	0.10721
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=40	25	0.023408
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=50	25	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=20	81	0.27548
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=50	729	0.042438
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=30	81	0.12956
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=50	81	0.0002274
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=20	361	0.32734
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=30	361	0.18007
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=40	361	0.056282
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=50	361	0.016857
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=20	729	0.36377
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=30	729	0.21921
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=40	81	0.032174
2024-05-03 17:00:00	NAMnest_mem000	REFC	170000	CONUS	>=40	9	0.018879
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=30	81	0.09837
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=30	9	0.063529
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=40	9	0.023415
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=50	9	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=20	25	0.19555
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=30	25	0.075997
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=40	25	0.033042
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=50	25	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=20	81	0.22374
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=20	9	0.17754
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=40	81	0.046708
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=20	361	0.27441
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=30	361	0.1448
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=40	361	0.068479
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=50	361	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=20	729	0.31038
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=30	729	0.18286
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=40	729	0.094379
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=50	81	0.0
2024-05-03 17:00:00	NAMnest_mem000	REFC	410000	CONUS	>=50	729	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=50	729	0.0088514
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=30	729	0.13452
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=40	9	0.018922
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=50	9	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=20	25	0.19551
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=30	25	0.069763
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=40	25	0.023483
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=50	25	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=20	81	0.22325
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=30	81	0.084386
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=40	81	0.031032
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=50	81	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=20	361	0.27458
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=30	361	0.11131
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=40	361	0.045401
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=50	361	0.00061113
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=20	729	0.30773
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=40	729	0.058997
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=20	9	0.20154
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=30	9	0.048099
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=40	9	0.0048588
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=30	9	0.060462
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=50	729	0.014447
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=40	729	0.068956
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=30	729	0.1512
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=20	729	0.37322
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=50	361	0.010633
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=40	361	0.04629
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=30	361	0.12126
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=20	361	0.33181
2024-05-03 18:00:00	NAMnest_mem000	REFC	180000	CONUS	>=20	9	0.17886
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=40	81	0.016749
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=50	81	0.00022752
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=20	25	0.22493
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=30	25	0.059075
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=50	9	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=50	25	0.0
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=20	81	0.26386
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=30	81	0.080283
2024-05-03 18:00:00	NAMnest_mem000	REFC	420000	CONUS	>=40	25	0.0081213
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=50	729	0.03912
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=30	361	0.089744
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=40	729	0.071003
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=30	729	0.10885
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=20	729	0.42161
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=50	361	0.035249
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=40	361	0.052406
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=20	361	0.38416
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=40	25	0.007646
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=30	81	0.060389
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=20	81	0.31185
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=50	25	0.0
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=30	25	0.04373
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=20	25	0.26674
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=50	9	0.0
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=40	9	0.0046424
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=20	9	0.23912
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=40	81	0.019639
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=30	9	0.035454
2024-05-03 19:00:00	NAMnest_mem000	REFC	430000	CONUS	>=50	81	0.0076634
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=40	729	0.063955
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=50	729	0.021162
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=30	729	0.1306
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=20	729	0.31066
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=50	361	0.01071
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=40	361	0.052124
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=30	361	0.10656
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=20	361	0.27948
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=50	81	0.0020926
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=40	81	0.027368
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=20	9	0.18317
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=20	81	0.22877
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=50	25	0.0
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=40	25	0.014301
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=30	25	0.060153
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=20	25	0.2004
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=50	9	0.0
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=40	9	0.010506
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=30	81	0.074886
2024-05-03 19:00:00	NAMnest_mem000	REFC	190000	CONUS	>=30	9	0.052027
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=50	25	0.0011238
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=40	25	0.034918
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=30	25	0.090531
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=40	9	0.024943
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=50	9	0.00074641
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=20	81	0.35899
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=30	9	0.076051
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=20	25	0.31018
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=30	81	0.11804
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=30	361	0.16532
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=50	81	0.0050411
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=20	361	0.43905
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=40	361	0.11859
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=50	361	0.022785
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=20	729	0.48034
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=30	729	0.18703
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=20	9	0.27957
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=40	729	0.14765
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=40	81	0.061282
2024-05-03 20:00:00	NAMnest_mem000	REFC	440000	CONUS	>=50	729	0.031583
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=40	729	0.093682
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=20	729	0.34684
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=50	361	0.023727
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=40	361	0.070179
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=30	361	0.10117
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=20	361	0.31635
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=50	81	0.016798
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=40	81	0.042468
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=30	81	0.073151
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=20	81	0.25998
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=50	25	0.01075
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=40	25	0.029181
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=30	25	0.058725
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=20	25	0.22614
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=50	9	0.0065098
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=40	9	0.021604
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=30	9	0.0502
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=20	9	0.20532
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=30	729	0.12033
2024-05-03 20:00:00	NAMnest_mem000	REFC	200000	CONUS	>=50	729	0.036685
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=50	9	0.0
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=20	25	0.3192
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=50	729	0.0035886
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=30	25	0.16408
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=40	25	0.077985
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=50	25	0.00013286
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=20	81	0.36503
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=30	81	0.20554
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=40	81	0.11044
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=50	81	0.00065858
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=20	361	0.44339
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=40	9	0.06007
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=30	361	0.27283
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=40	361	0.1471
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=50	361	0.002255
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=20	729	0.48917
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=30	729	0.30607
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=40	729	0.16263
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=30	729	0.19811
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=30	9	0.13985
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=40	729	0.13751
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=50	25	0.0036334
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=30	361	0.16336
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=20	361	0.33071
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=50	81	0.010181
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=40	81	0.044186
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=30	81	0.10796
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=20	81	0.27041
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=40	25	0.03214
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=30	25	0.084364
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=20	25	0.23609
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=50	9	0.0019314
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=40	9	0.025531
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=30	9	0.071918
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=20	9	0.2159
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=50	729	0.03101
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=20	729	0.36163
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=40	361	0.090218
2024-05-03 21:00:00	NAMnest_mem000	REFC	450000	CONUS	>=20	9	0.29042
2024-05-03 21:00:00	NAMnest_mem000	REFC	210000	CONUS	>=50	361	0.01961
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=30	9	0.12033
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=20	729	0.44456
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=50	361	0.0060721
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=40	361	0.069008
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=30	361	0.24833
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=20	361	0.40833
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=50	81	0.0020906
2024-05-03 22:00:00	NAMnest_mem000	REFC	460000	CONUS	>=40	81	0.037121
