model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	fss
NAMnest_mem000	REFC	000000	>=30	361	0.49348
NAMnest_mem000	REFC	010000	>=30	361	0.4728958064516129
NAMnest_mem000	REFC	020000	>=30	361	0.4241322580645161
NAMnest_mem000	REFC	030000	>=30	361	0.39502645161290323
NAMnest_mem000	REFC	040000	>=30	361	0.3697777419354839
NAMnest_mem000	REFC	050000	>=30	361	0.350167
NAMnest_mem000	REFC	060000	>=30	361	0.3562488387096774
NAMnest_mem000	REFC	070000	>=30	361	0.3494678709677419
NAMnest_mem000	REFC	080000	>=30	361	0.33587829032258065
NAMnest_mem000	REFC	090000	>=30	361	0.33309548387096777
NAMnest_mem000	REFC	100000	>=30	361	0.3352612903225807
NAMnest_mem000	REFC	110000	>=30	361	0.3371043870967742
NAMnest_mem000	REFC	120000	>=30	361	0.3358387419354839
NAMnest_mem000	REFC	130000	>=30	361	0.32032696774193553
NAMnest_mem000	REFC	140000	>=30	361	0.31680951612903224
NAMnest_mem000	REFC	150000	>=30	361	0.30489286774193547
NAMnest_mem000	REFC	160000	>=30	361	0.30236558064516134
NAMnest_mem000	REFC	170000	>=30	361	0.29644135483870965
NAMnest_mem000	REFC	180000	>=30	361	0.300606
NAMnest_mem000	REFC	190000	>=30	361	0.2984641612903226
NAMnest_mem000	REFC	200000	>=30	361	0.28834029032258063
NAMnest_mem000	REFC	210000	>=30	361	0.2825621935483871
NAMnest_mem000	REFC	220000	>=30	361	0.2818319354838709
NAMnest_mem000	REFC	230000	>=30	361	0.27029387096774193
NAMnest_mem000	REFC	240000	>=30	361	0.2614122580645161
NAMnest_mem000	REFC	250000	>=30	361	0.256334064516129
NAMnest_mem000	REFC	260000	>=30	361	0.25070987096774194
NAMnest_mem000	REFC	270000	>=30	361	0.24544209677419357
NAMnest_mem000	REFC	280000	>=30	361	0.24156777419354838
NAMnest_mem000	REFC	290000	>=30	361	0.23700732258064516
NAMnest_mem000	REFC	300000	>=30	361	0.22740170967741935
NAMnest_mem000	REFC	310000	>=30	361	0.22216841935483872
NAMnest_mem000	REFC	320000	>=30	361	0.21189903225806453
NAMnest_mem000	REFC	330000	>=30	361	0.20587535483870967
NAMnest_mem000	REFC	340000	>=30	361	0.195966
NAMnest_mem000	REFC	350000	>=30	361	0.17883854838709676
NAMnest_mem000	REFC	360000	>=30	361	0.1746069677419355
NAMnest_mem000	REFC	370000	>=30	361	0.1795453870967742
NAMnest_mem000	REFC	380000	>=30	361	0.17917687096774196
NAMnest_mem000	REFC	390000	>=30	361	0.1736515806451613
NAMnest_mem000	REFC	400000	>=30	361	0.1688931193548387
NAMnest_mem000	REFC	410000	>=30	361	0.16339141935483872
NAMnest_mem000	REFC	420000	>=30	361	0.16783209677419356
NAMnest_mem000	REFC	430000	>=30	361	0.18144170967741935
NAMnest_mem000	REFC	440000	>=30	361	0.18663861290322578
NAMnest_mem000	REFC	450000	>=30	361	0.19312867741935485
NAMnest_mem000	REFC	460000	>=30	361	0.18731167741935484
NAMnest_mem000	REFC	470000	>=30	361	0.18061032258064516
NAMnest_mem000	REFC	480000	>=30	361	0.18307774193548387
NAMnest_mem000	REFC	490000	>=30	361	0.18273525806451613
NAMnest_mem000	REFC	500000	>=30	361	0.18168206451612903
NAMnest_mem000	REFC	510000	>=30	361	0.18893025806451613
NAMnest_mem000	REFC	520000	>=30	361	0.1772123870967742
NAMnest_mem000	REFC	530000	>=30	361	0.17422100000000001
NAMnest_mem000	REFC	540000	>=30	361	0.1841328064516129
NAMnest_mem000	REFC	550000	>=30	361	0.18221709677419357
NAMnest_mem000	REFC	560000	>=30	361	0.17998445161290325
NAMnest_mem000	REFC	570000	>=30	361	0.17168696774193548
NAMnest_mem000	REFC	580000	>=30	361	0.16808677419354837
NAMnest_mem000	REFC	590000	>=30	361	0.16513367741935486
NAMnest_mem000	REFC	600000	>=30	361	0.15550487096774193
